id,date,Readers,group,Topic
14,180219,3.01581,International affairs,Venezuela
14,180220,4.18914,International affairs,Venezuela
14,180304,3.35209,International affairs,Venezuela
14,180221,4.03788,International affairs,Venezuela
14,180223,1.7381099999999998,International affairs,Venezuela
14,180224,1.15921,International affairs,Venezuela
14,180225,3.22422,International affairs,Venezuela
14,180226,3.2976400000000003,International affairs,Venezuela
14,180227,1.80933,International affairs,Venezuela
14,180228,3.34254,International affairs,Venezuela
14,180301,2.47274,International affairs,Venezuela
14,180302,1.7511,International affairs,Venezuela
14,180222,3.07165,International affairs,Venezuela
14,180621,3.87025,International affairs,Venezuela
14,180509,3.54825,International affairs,Venezuela
14,180623,3.55155,International affairs,Venezuela
14,181011,5.5778300000000005,International affairs,Venezuela
14,181012,5.18351,International affairs,Venezuela
14,181013,3.6853,International affairs,Venezuela
14,181014,5.25371,International affairs,Venezuela
14,181015,4.29554,International affairs,Venezuela
14,181016,4.65542,International affairs,Venezuela
14,181017,3.44101,International affairs,Venezuela
14,181018,4.12266,International affairs,Venezuela
14,181019,3.3833800000000003,International affairs,Venezuela
14,181020,2.66646,International affairs,Venezuela
14,181021,2.9638,International affairs,Venezuela
14,181022,2.8748,International affairs,Venezuela
14,181023,3.88202,International affairs,Venezuela
14,181024,4.7702,International affairs,Venezuela
14,181025,3.84336,International affairs,Venezuela
14,181026,2.98299,International affairs,Venezuela
14,181027,2.60922,International affairs,Venezuela
14,181010,6.45311,International affairs,Venezuela
14,181009,7.42507,International affairs,Venezuela
14,181008,5.0117400000000005,International affairs,Venezuela
14,181007,3.24951,International affairs,Venezuela
14,180919,5.20601,International affairs,Venezuela
14,180920,4.2785,International affairs,Venezuela
14,180921,3.5298199999999995,International affairs,Venezuela
14,180922,2.56866,International affairs,Venezuela
14,180923,3.64309,International affairs,Venezuela
14,180924,3.54598,International affairs,Venezuela
14,180925,4.6682,International affairs,Venezuela
14,180926,5.31114,International affairs,Venezuela
14,181028,5.62167,International affairs,Venezuela
14,180927,5.08052,International affairs,Venezuela
14,180929,2.45315,International affairs,Venezuela
14,180930,2.66082,International affairs,Venezuela
14,181001,3.04054,International affairs,Venezuela
14,181002,3.26529,International affairs,Venezuela
14,181003,2.31474,International affairs,Venezuela
14,181004,3.39578,International affairs,Venezuela
14,181005,2.7438,International affairs,Venezuela
14,181006,2.47088,International affairs,Venezuela
14,180928,2.48177,International affairs,Venezuela
14,181029,8.57892,International affairs,Venezuela
14,181030,7.29661,International affairs,Venezuela
14,181031,3.61749,International affairs,Venezuela
14,181123,2.34461,International affairs,Venezuela
14,181124,3.82157,International affairs,Venezuela
14,181125,2.82358,International affairs,Venezuela
14,181126,2.69845,International affairs,Venezuela
14,181127,3.51921,International affairs,Venezuela
14,181128,3.23456,International affairs,Venezuela
14,181129,3.76226,International affairs,Venezuela
14,181130,3.14215,International affairs,Venezuela
14,181122,3.28182,International affairs,Venezuela
14,181201,3.85733,International affairs,Venezuela
14,181203,3.24905,International affairs,Venezuela
14,181204,3.5619300000000003,International affairs,Venezuela
14,181205,3.26481,International affairs,Venezuela
14,181206,3.9498,International affairs,Venezuela
14,181207,4.52492,International affairs,Venezuela
14,181208,4.97959,International affairs,Venezuela
14,181209,4.90886,International affairs,Venezuela
14,181210,3.15731,International affairs,Venezuela
14,181202,4.36932,International affairs,Venezuela
14,180918,8.97653,International affairs,Venezuela
14,181121,2.89001,International affairs,Venezuela
14,181119,3.99885,International affairs,Venezuela
14,181101,3.68892,International affairs,Venezuela
14,181102,3.64534,International affairs,Venezuela
14,181103,2.49293,International affairs,Venezuela
14,181104,2.515,International affairs,Venezuela
14,181105,3.99667,International affairs,Venezuela
14,181106,3.87479,International affairs,Venezuela
14,181107,3.82331,International affairs,Venezuela
14,181108,2.29416,International affairs,Venezuela
14,181120,2.97249,International affairs,Venezuela
14,181109,2.52257,International affairs,Venezuela
14,181111,3.63435,International affairs,Venezuela
14,181112,3.95355,International affairs,Venezuela
14,181113,2.39383,International affairs,Venezuela
14,181114,2.45513,International affairs,Venezuela
14,181115,2.55809,International affairs,Venezuela
14,181116,2.51265,International affairs,Venezuela
14,181117,2.80082,International affairs,Venezuela
14,181118,4.53722,International affairs,Venezuela
14,181110,2.35564,International affairs,Venezuela
14,180917,4.9595400000000005,International affairs,Venezuela
14,181211,5.37027,International affairs,Venezuela
14,180915,3.96676,International affairs,Venezuela
14,180715,1.88373,International affairs,Venezuela
14,180716,1.45428,International affairs,Venezuela
14,180717,2.23893,International affairs,Venezuela
14,180718,2.38365,International affairs,Venezuela
14,180719,2.21066,International affairs,Venezuela
14,180720,1.85824,International affairs,Venezuela
14,180721,1.87616,International affairs,Venezuela
14,180722,1.87327,International affairs,Venezuela
14,180714,1.80943,International affairs,Venezuela
14,180723,1.839,International affairs,Venezuela
14,180725,2.35986,International affairs,Venezuela
14,180726,3.65329,International affairs,Venezuela
14,180727,2.13011,International affairs,Venezuela
14,180728,1.91478,International affairs,Venezuela
14,180729,2.99198,International affairs,Venezuela
14,180730,2.7868,International affairs,Venezuela
14,180731,2.36424,International affairs,Venezuela
14,180801,2.23725,International affairs,Venezuela
14,180724,3.10049,International affairs,Venezuela
14,180802,2.20845,International affairs,Venezuela
14,180713,1.50283,International affairs,Venezuela
14,180711,1.89973,International affairs,Venezuela
14,180916,4.72241,International affairs,Venezuela
14,180624,2.27078,International affairs,Venezuela
14,180625,3.05478,International affairs,Venezuela
14,180626,3.45,International affairs,Venezuela
14,180627,3.68843,International affairs,Venezuela
14,180628,2.46951,International affairs,Venezuela
14,180629,2.13009,International affairs,Venezuela
14,180630,2.78538,International affairs,Venezuela
14,180712,1.63807,International affairs,Venezuela
14,180701,4.81493,International affairs,Venezuela
14,180703,2.5135,International affairs,Venezuela
14,180704,5.1323300000000005,International affairs,Venezuela
14,180705,6.1935,International affairs,Venezuela
14,180706,3.41605,International affairs,Venezuela
14,180707,2.19932,International affairs,Venezuela
14,180708,2.03246,International affairs,Venezuela
14,180709,2.92267,International affairs,Venezuela
14,180710,2.24859,International affairs,Venezuela
14,180702,4.21442,International affairs,Venezuela
14,180803,1.55872,International affairs,Venezuela
14,180622,3.58606,International affairs,Venezuela
14,180805,15.99276,International affairs,Venezuela
14,180828,8.49517,International affairs,Venezuela
14,180829,6.98044,International affairs,Venezuela
14,180830,4.80497,International affairs,Venezuela
14,180831,3.28047,International affairs,Venezuela
14,180901,3.03425,International affairs,Venezuela
14,180902,3.18367,International affairs,Venezuela
14,180904,4.0902400000000005,International affairs,Venezuela
14,180905,3.15672,International affairs,Venezuela
14,180827,4.8818199999999985,International affairs,Venezuela
14,180906,2.29995,International affairs,Venezuela
14,180908,3.68526,International affairs,Venezuela
14,180909,3.05239,International affairs,Venezuela
14,180910,3.3441300000000003,International affairs,Venezuela
14,180911,4.19958,International affairs,Venezuela
14,180912,3.98552,International affairs,Venezuela
14,180913,3.33215,International affairs,Venezuela
14,180914,3.77571,International affairs,Venezuela
14,180804,2.05958,International affairs,Venezuela
14,180907,3.2108,International affairs,Venezuela
14,180826,4.44094,International affairs,Venezuela
14,180903,3.99042,International affairs,Venezuela
14,180824,4.38654,International affairs,Venezuela
14,180806,7.68231,International affairs,Venezuela
14,180825,4.31215,International affairs,Venezuela
14,180808,3.41291,International affairs,Venezuela
14,180809,2.84086,International affairs,Venezuela
14,180810,4.60587,International affairs,Venezuela
14,180811,3.10408,International affairs,Venezuela
14,180812,2.79493,International affairs,Venezuela
14,180813,2.93017,International affairs,Venezuela
14,180814,5.31607,International affairs,Venezuela
14,180807,4.07402,International affairs,Venezuela
14,180816,5.89639,International affairs,Venezuela
14,180817,4.24118,International affairs,Venezuela
14,180823,5.89011,International affairs,Venezuela
14,180818,5.15746,International affairs,Venezuela
14,180819,6.95384,International affairs,Venezuela
14,180820,8.33954,International affairs,Venezuela
14,180821,8.31627,International affairs,Venezuela
14,180822,10.23766,International affairs,Venezuela
14,180815,6.1538,International affairs,Venezuela
15,180421,0.52067,International affairs,Myanmar
15,180422,0.25769000000000003,International affairs,Myanmar
15,180423,0.67638,International affairs,Myanmar
15,180424,0.7222,International affairs,Myanmar
15,180425,0.51343,International affairs,Myanmar
15,180426,1.18065,International affairs,Myanmar
15,180427,1.14844,International affairs,Myanmar
15,180501,0.56333,International affairs,Myanmar
15,180429,1.30332,International affairs,Myanmar
15,180430,1.08648,International affairs,Myanmar
15,180502,0.97941,International affairs,Myanmar
15,180503,0.86264,International affairs,Myanmar
15,180504,1.09876,International affairs,Myanmar
15,180505,0.44194,International affairs,Myanmar
15,180506,0.6974,International affairs,Myanmar
15,180420,0.3946,International affairs,Myanmar
15,180428,0.7542,International affairs,Myanmar
15,180419,0.136,International affairs,Myanmar
15,180330,0.46969,International affairs,Myanmar
15,180417,0.48461,International affairs,Myanmar
15,180507,0.8389200000000001,International affairs,Myanmar
15,180331,0.30359,International affairs,Myanmar
15,180401,0.27215,International affairs,Myanmar
15,180402,0.8774299999999999,International affairs,Myanmar
15,180403,0.755,International affairs,Myanmar
15,180404,0.3513,International affairs,Myanmar
15,180405,0.47825,International affairs,Myanmar
15,180406,0.47626,International affairs,Myanmar
15,180418,0.20308,International affairs,Myanmar
15,180407,0.41002,International affairs,Myanmar
15,180409,0.31557,International affairs,Myanmar
15,180410,0.4188,International affairs,Myanmar
15,180411,1.0779299999999998,International affairs,Myanmar
15,180412,0.68967,International affairs,Myanmar
15,180413,0.98145,International affairs,Myanmar
15,180414,0.60544,International affairs,Myanmar
15,180415,0.626,International affairs,Myanmar
15,180416,0.43263,International affairs,Myanmar
15,180408,0.3771,International affairs,Myanmar
15,180508,0.70763,International affairs,Myanmar
15,180528,1.1096700000000002,International affairs,Myanmar
15,180510,0.62793,International affairs,Myanmar
15,180602,0.40222,International affairs,Myanmar
15,180603,0.41065,International affairs,Myanmar
15,180604,0.6795100000000001,International affairs,Myanmar
15,180605,0.44254,International affairs,Myanmar
15,180606,0.46352,International affairs,Myanmar
15,180607,0.41125,International affairs,Myanmar
15,180608,0.54865,International affairs,Myanmar
15,180609,0.4347,International affairs,Myanmar
15,180601,0.47479,International affairs,Myanmar
15,180610,0.6231800000000001,International affairs,Myanmar
15,180612,0.62154,International affairs,Myanmar
15,180613,0.4790100000000001,International affairs,Myanmar
15,180614,0.51351,International affairs,Myanmar
15,180615,0.51297,International affairs,Myanmar
15,180616,0.6785399999999999,International affairs,Myanmar
15,180617,0.33174000000000003,International affairs,Myanmar
15,180618,0.4744600000000001,International affairs,Myanmar
15,180619,0.862,International affairs,Myanmar
15,180611,0.78294,International affairs,Myanmar
15,180509,0.75653,International affairs,Myanmar
15,180531,0.58055,International affairs,Myanmar
15,180529,0.69471,International affairs,Myanmar
15,180511,0.9267,International affairs,Myanmar
15,180512,0.70875,International affairs,Myanmar
15,180513,0.8975,International affairs,Myanmar
15,180514,1.20071,International affairs,Myanmar
15,180515,1.4184,International affairs,Myanmar
15,180516,1.47131,International affairs,Myanmar
15,180517,0.8286600000000001,International affairs,Myanmar
15,180518,0.72993,International affairs,Myanmar
15,180530,0.83662,International affairs,Myanmar
15,180519,1.3412,International affairs,Myanmar
15,180521,1.00096,International affairs,Myanmar
15,180522,1.00927,International affairs,Myanmar
15,180523,1.44505,International affairs,Myanmar
15,180524,0.81137,International affairs,Myanmar
15,180525,0.70398,International affairs,Myanmar
15,180526,0.5359,International affairs,Myanmar
15,180527,0.7538600000000001,International affairs,Myanmar
15,180329,0.26917,International affairs,Myanmar
15,180520,0.7020000000000001,International affairs,Myanmar
15,180328,0.41181,International affairs,Myanmar
15,180307,0.7256100000000001,International affairs,Myanmar
15,180326,0.39355,International affairs,Myanmar
15,180122,0.23503,International affairs,Myanmar
15,180123,0.2953,International affairs,Myanmar
15,180124,0.23259,International affairs,Myanmar
15,180125,1.06835,International affairs,Myanmar
15,180126,0.99471,International affairs,Myanmar
15,180127,0.42747,International affairs,Myanmar
15,180128,0.30566,International affairs,Myanmar
15,180129,0.4278,International affairs,Myanmar
15,180130,0.91433,International affairs,Myanmar
15,180131,0.54975,International affairs,Myanmar
15,180201,0.64675,International affairs,Myanmar
15,180202,0.61622,International affairs,Myanmar
15,180203,1.01443,International affairs,Myanmar
15,180204,0.52412,International affairs,Myanmar
15,180205,1.03296,International affairs,Myanmar
15,180206,1.02646,International affairs,Myanmar
15,180207,0.7064600000000001,International affairs,Myanmar
15,180121,0.18418,International affairs,Myanmar
15,180120,0.23004,International affairs,Myanmar
15,180119,0.15147,International affairs,Myanmar
15,180118,0.27236,International affairs,Myanmar
15,180620,1.85196,International affairs,Myanmar
15,180101,0.59439,International affairs,Myanmar
15,180102,0.56482,International affairs,Myanmar
15,180103,0.46862,International affairs,Myanmar
15,180104,0.54738,International affairs,Myanmar
15,180105,1.39178,International affairs,Myanmar
15,180106,0.8801,International affairs,Myanmar
15,180107,0.8242,International affairs,Myanmar
15,180208,0.74384,International affairs,Myanmar
15,180108,0.58077,International affairs,Myanmar
15,180110,0.72095,International affairs,Myanmar
15,180111,0.62831,International affairs,Myanmar
15,180112,0.55501,International affairs,Myanmar
15,180113,0.41177,International affairs,Myanmar
15,180114,0.37896,International affairs,Myanmar
15,180115,0.2788,International affairs,Myanmar
15,180116,0.29241,International affairs,Myanmar
15,180117,0.42108,International affairs,Myanmar
15,180109,1.01869,International affairs,Myanmar
15,180209,0.81352,International affairs,Myanmar
15,180210,0.29057,International affairs,Myanmar
15,180211,0.30817,International affairs,Myanmar
15,180308,0.97967,International affairs,Myanmar
15,180309,0.34265,International affairs,Myanmar
15,180310,0.55352,International affairs,Myanmar
15,180311,0.2628,International affairs,Myanmar
15,180312,0.66459,International affairs,Myanmar
15,180313,0.92293,International affairs,Myanmar
15,180314,0.4914600000000001,International affairs,Myanmar
15,180315,0.38252,International affairs,Myanmar
15,180306,0.4633,International affairs,Myanmar
15,180316,0.41558,International affairs,Myanmar
15,180318,0.33182,International affairs,Myanmar
15,180319,0.35783000000000004,International affairs,Myanmar
15,180320,0.38565,International affairs,Myanmar
15,180321,1.0025,International affairs,Myanmar
15,180322,0.43578,International affairs,Myanmar
15,180323,0.17089,International affairs,Myanmar
15,180324,0.14119,International affairs,Myanmar
15,180325,0.18467,International affairs,Myanmar
15,180317,0.2202,International affairs,Myanmar
15,180327,0.29816,International affairs,Myanmar
15,180305,0.31507,International affairs,Myanmar
15,180303,0.21227,International affairs,Myanmar
15,180212,0.28038,International affairs,Myanmar
15,180214,1.27573,International affairs,Myanmar
15,180215,0.54474,International affairs,Myanmar
15,180216,0.40288,International affairs,Myanmar
15,180217,0.26874000000000003,International affairs,Myanmar
15,180218,0.5576800000000001,International affairs,Myanmar
15,180219,0.33067,International affairs,Myanmar
15,180220,0.24711,International affairs,Myanmar
15,180304,0.34893,International affairs,Myanmar
15,180221,0.23794,International affairs,Myanmar
15,180223,0.59941,International affairs,Myanmar
15,180224,0.46667,International affairs,Myanmar
15,180225,0.5543899999999999,International affairs,Myanmar
15,180226,0.35561,International affairs,Myanmar
15,180227,0.3635,International affairs,Myanmar
15,180228,0.63654,International affairs,Myanmar
15,180301,0.35505,International affairs,Myanmar
15,180302,0.44346,International affairs,Myanmar
15,180222,0.36141,International affairs,Myanmar
15,180213,0.68509,International affairs,Myanmar
15,180621,0.29449000000000003,International affairs,Myanmar
15,180623,0.12468,International affairs,Myanmar
15,181012,0.42078,International affairs,Myanmar
15,181013,0.28836,International affairs,Myanmar
15,181014,0.28937,International affairs,Myanmar
15,181015,0.34866,International affairs,Myanmar
15,181016,0.36169,International affairs,Myanmar
15,181017,0.49039,International affairs,Myanmar
15,181018,0.5899300000000001,International affairs,Myanmar
15,181019,0.34018000000000004,International affairs,Myanmar
15,181020,0.30133000000000004,International affairs,Myanmar
15,181021,0.47348,International affairs,Myanmar
15,181022,0.42411,International affairs,Myanmar
15,181023,0.39067,International affairs,Myanmar
15,181024,0.28163,International affairs,Myanmar
15,181025,0.36924,International affairs,Myanmar
15,181026,0.33361,International affairs,Myanmar
15,181027,0.23462,International affairs,Myanmar
15,181028,0.12883,International affairs,Myanmar
15,181011,0.69202,International affairs,Myanmar
15,181010,0.6392399999999999,International affairs,Myanmar
15,181009,0.36041,International affairs,Myanmar
15,181008,0.38208,International affairs,Myanmar
15,180920,0.48839,International affairs,Myanmar
15,180921,0.51532,International affairs,Myanmar
15,180922,0.33569,International affairs,Myanmar
15,180923,0.32581,International affairs,Myanmar
15,180924,0.68996,International affairs,Myanmar
15,180925,0.79848,International affairs,Myanmar
15,180926,0.65514,International affairs,Myanmar
15,180927,0.46669,International affairs,Myanmar
15,181029,0.46708,International affairs,Myanmar
15,180928,0.6379100000000001,International affairs,Myanmar
15,180930,0.4290100000000001,International affairs,Myanmar
15,181001,0.37518,International affairs,Myanmar
15,181002,0.33675,International affairs,Myanmar
15,181003,0.38089,International affairs,Myanmar
15,181004,0.75831,International affairs,Myanmar
15,181005,0.43103,International affairs,Myanmar
15,181006,0.22674,International affairs,Myanmar
15,181007,0.32767,International affairs,Myanmar
15,180929,0.5777100000000001,International affairs,Myanmar
15,181030,0.44669,International affairs,Myanmar
15,181031,0.19944,International affairs,Myanmar
15,181101,0.18834,International affairs,Myanmar
15,181124,0.5181600000000001,International affairs,Myanmar
15,181125,0.5140600000000001,International affairs,Myanmar
15,181126,0.55255,International affairs,Myanmar
15,181127,0.51443,International affairs,Myanmar
15,181128,0.44502,International affairs,Myanmar
15,181129,0.89155,International affairs,Myanmar
15,181130,0.54264,International affairs,Myanmar
15,181201,0.62241,International affairs,Myanmar
15,181123,1.42903,International affairs,Myanmar
15,181202,0.51726,International affairs,Myanmar
15,181204,0.35937,International affairs,Myanmar
15,181205,0.32116,International affairs,Myanmar
15,181206,0.36233,International affairs,Myanmar
15,181207,0.40421,International affairs,Myanmar
15,181208,0.24462,International affairs,Myanmar
15,181209,0.35566,International affairs,Myanmar
15,181210,0.38635,International affairs,Myanmar
15,181211,0.7506,International affairs,Myanmar
15,181203,0.42,International affairs,Myanmar
15,180919,0.60149,International affairs,Myanmar
15,181122,1.27064,International affairs,Myanmar
15,181120,0.29182,International affairs,Myanmar
15,181102,0.22993,International affairs,Myanmar
15,181103,0.38497,International affairs,Myanmar
15,181104,0.17213,International affairs,Myanmar
15,181105,0.16435999999999998,International affairs,Myanmar
15,181106,0.23878,International affairs,Myanmar
15,181107,0.20023,International affairs,Myanmar
15,181108,0.16793,International affairs,Myanmar
15,181109,0.28039000000000003,International affairs,Myanmar
15,181121,0.77553,International affairs,Myanmar
15,181110,0.25768,International affairs,Myanmar
15,181112,2.44901,International affairs,Myanmar
15,181113,1.56979,International affairs,Myanmar
15,181114,0.89202,International affairs,Myanmar
15,181115,0.77112,International affairs,Myanmar
15,181116,0.69083,International affairs,Myanmar
15,181117,0.40941,International affairs,Myanmar
15,181118,0.53084,International affairs,Myanmar
15,181119,0.40132,International affairs,Myanmar
15,181111,0.48218,International affairs,Myanmar
15,180918,0.4915600000000001,International affairs,Myanmar
15,180622,0.1417,International affairs,Myanmar
15,180916,0.42431,International affairs,Myanmar
15,180716,1.22455,International affairs,Myanmar
15,180717,0.76656,International affairs,Myanmar
15,180718,2.00418,International affairs,Myanmar
15,180719,2.85936,International affairs,Myanmar
15,180720,0.89533,International affairs,Myanmar
15,180721,0.32512,International affairs,Myanmar
15,180722,0.36965,International affairs,Myanmar
15,180723,0.61023,International affairs,Myanmar
15,180917,0.48309,International affairs,Myanmar
15,180724,0.33737,International affairs,Myanmar
15,180726,0.36594,International affairs,Myanmar
15,180727,0.29241,International affairs,Myanmar
15,180728,0.28936,International affairs,Myanmar
15,180729,0.49773,International affairs,Myanmar
15,180730,1.63099,International affairs,Myanmar
15,180731,0.52685,International affairs,Myanmar
15,180801,0.23314000000000001,International affairs,Myanmar
15,180802,0.18008,International affairs,Myanmar
15,180725,0.30296,International affairs,Myanmar
15,180803,0.25721,International affairs,Myanmar
15,180714,5.03067,International affairs,Myanmar
15,180712,2.78438,International affairs,Myanmar
15,180624,0.26182,International affairs,Myanmar
15,180625,0.26488,International affairs,Myanmar
15,180626,1.06766,International affairs,Myanmar
15,180627,0.82615,International affairs,Myanmar
15,180628,0.43696,International affairs,Myanmar
15,180629,0.19236,International affairs,Myanmar
15,180630,0.28604,International affairs,Myanmar
15,180701,0.8220700000000001,International affairs,Myanmar
15,180713,1.61366,International affairs,Myanmar
15,180702,1.46529,International affairs,Myanmar
15,180704,0.8343,International affairs,Myanmar
15,180705,0.56112,International affairs,Myanmar
15,180706,2.09152,International affairs,Myanmar
15,180707,2.21474,International affairs,Myanmar
15,180708,3.3733699999999995,International affairs,Myanmar
15,180709,9.63454,International affairs,Myanmar
15,180710,10.7015,International affairs,Myanmar
15,180711,5.89764,International affairs,Myanmar
15,180703,4.04452,International affairs,Myanmar
15,180804,0.31088000000000005,International affairs,Myanmar
15,180715,2.06531,International affairs,Myanmar
15,180806,0.20399,International affairs,Myanmar
15,180829,1.23314,International affairs,Myanmar
15,180830,1.21766,International affairs,Myanmar
15,180831,0.74898,International affairs,Myanmar
15,180901,2.51083,International affairs,Myanmar
15,180902,2.05119,International affairs,Myanmar
15,180903,2.2656,International affairs,Myanmar
15,180904,1.0457299999999998,International affairs,Myanmar
15,180906,0.5737300000000001,International affairs,Myanmar
15,180828,1.5792700000000002,International affairs,Myanmar
15,180907,0.89381,International affairs,Myanmar
15,180909,0.5482100000000001,International affairs,Myanmar
15,180910,0.7356600000000001,International affairs,Myanmar
15,180911,0.7199300000000001,International affairs,Myanmar
15,180912,0.66196,International affairs,Myanmar
15,180913,1.01413,International affairs,Myanmar
15,180914,0.46341,International affairs,Myanmar
15,180915,0.3003,International affairs,Myanmar
15,180805,0.44705,International affairs,Myanmar
15,180908,0.35562,International affairs,Myanmar
15,180827,1.80144,International affairs,Myanmar
15,180905,0.63749,International affairs,Myanmar
15,180825,0.53596,International affairs,Myanmar
15,180826,0.52458,International affairs,Myanmar
15,180808,0.64169,International affairs,Myanmar
15,180809,0.59028,International affairs,Myanmar
15,180810,0.2671,International affairs,Myanmar
15,180811,0.18049,International affairs,Myanmar
15,180812,0.31977,International affairs,Myanmar
15,180813,0.37251,International affairs,Myanmar
15,180814,0.19305,International affairs,Myanmar
15,180815,0.45428,International affairs,Myanmar
15,180807,0.34739000000000003,International affairs,Myanmar
15,180817,0.28485,International affairs,Myanmar
15,180816,0.22084,International affairs,Myanmar
15,180823,0.44641,International affairs,Myanmar
15,180822,0.39304,International affairs,Myanmar
15,180821,0.31254,International affairs,Myanmar
15,180824,0.43403,International affairs,Myanmar
15,180819,0.47588,International affairs,Myanmar
15,180818,0.69501,International affairs,Myanmar
15,180820,0.23689,International affairs,Myanmar
16,180428,4.39187,International affairs,Saudi Arabia
16,180423,2.79572,International affairs,Saudi Arabia
16,180424,2.54821,International affairs,Saudi Arabia
16,180425,1.96187,International affairs,Saudi Arabia
16,180426,2.0615900000000003,International affairs,Saudi Arabia
16,180422,2.64027,International affairs,Saudi Arabia
16,180427,5.7351,International affairs,Saudi Arabia
16,180429,2.6075,International affairs,Saudi Arabia
16,180504,2.9927900000000003,International affairs,Saudi Arabia
16,180501,2.90482,International affairs,Saudi Arabia
16,180502,4.22349,International affairs,Saudi Arabia
16,180503,2.47726,International affairs,Saudi Arabia
16,180505,1.54481,International affairs,Saudi Arabia
16,180506,1.56608,International affairs,Saudi Arabia
16,180507,1.98526,International affairs,Saudi Arabia
16,180508,3.765530000000001,International affairs,Saudi Arabia
16,180421,1.08796,International affairs,Saudi Arabia
16,180430,3.02281,International affairs,Saudi Arabia
16,180420,1.79852,International affairs,Saudi Arabia
16,180330,1.47511,International affairs,Saudi Arabia
16,180418,1.57039,International affairs,Saudi Arabia
16,180331,1.4173,International affairs,Saudi Arabia
16,180401,0.94043,International affairs,Saudi Arabia
16,180402,1.69752,International affairs,Saudi Arabia
16,180403,3.28502,International affairs,Saudi Arabia
16,180404,2.38686,International affairs,Saudi Arabia
16,180405,1.83755,International affairs,Saudi Arabia
16,180406,1.84996,International affairs,Saudi Arabia
16,180407,1.47234,International affairs,Saudi Arabia
16,180419,2.50372,International affairs,Saudi Arabia
16,180408,1.20686,International affairs,Saudi Arabia
16,180410,3.24415,International affairs,Saudi Arabia
16,180411,4.16689,International affairs,Saudi Arabia
16,180412,3.65969,International affairs,Saudi Arabia
16,180413,2.5177,International affairs,Saudi Arabia
16,180414,2.7364900000000003,International affairs,Saudi Arabia
16,180415,2.09501,International affairs,Saudi Arabia
16,180416,1.97585,International affairs,Saudi Arabia
16,180417,2.33102,International affairs,Saudi Arabia
16,180409,2.80208,International affairs,Saudi Arabia
16,180509,6.8367,International affairs,Saudi Arabia
16,180620,12.32408,International affairs,Saudi Arabia
16,180511,5.26048,International affairs,Saudi Arabia
16,180603,3.74559,International affairs,Saudi Arabia
16,180604,4.52617,International affairs,Saudi Arabia
16,180605,3.5477300000000005,International affairs,Saudi Arabia
16,180606,2.89364,International affairs,Saudi Arabia
16,180607,5.18666,International affairs,Saudi Arabia
16,180608,4.73214,International affairs,Saudi Arabia
16,180609,6.2184300000000015,International affairs,Saudi Arabia
16,180610,4.68949,International affairs,Saudi Arabia
16,180602,3.4831199999999995,International affairs,Saudi Arabia
16,180611,4.1721900000000005,International affairs,Saudi Arabia
16,180613,7.360310000000001,International affairs,Saudi Arabia
16,180614,20.60656,International affairs,Saudi Arabia
16,180615,9.49573,International affairs,Saudi Arabia
16,180616,4.26053,International affairs,Saudi Arabia
16,180617,5.813280000000002,International affairs,Saudi Arabia
16,180618,5.38114,International affairs,Saudi Arabia
16,180619,7.13375,International affairs,Saudi Arabia
16,180329,2.47474,International affairs,Saudi Arabia
16,180612,4.6323300000000005,International affairs,Saudi Arabia
16,180510,4.01161,International affairs,Saudi Arabia
16,180601,2.62196,International affairs,Saudi Arabia
16,180530,3.73583,International affairs,Saudi Arabia
16,180512,2.67319,International affairs,Saudi Arabia
16,180513,2.06914,International affairs,Saudi Arabia
16,180514,3.08766,International affairs,Saudi Arabia
16,180515,4.62351,International affairs,Saudi Arabia
16,180516,4.5392800000000015,International affairs,Saudi Arabia
16,180517,2.72269,International affairs,Saudi Arabia
16,180518,2.91109,International affairs,Saudi Arabia
16,180519,3.77685,International affairs,Saudi Arabia
16,180531,3.41209,International affairs,Saudi Arabia
16,180520,3.29247,International affairs,Saudi Arabia
16,180522,4.68305,International affairs,Saudi Arabia
16,180523,2.70865,International affairs,Saudi Arabia
16,180524,2.46431,International affairs,Saudi Arabia
16,180525,2.1440900000000003,International affairs,Saudi Arabia
16,180526,2.70722,International affairs,Saudi Arabia
16,180527,2.52412,International affairs,Saudi Arabia
16,180528,3.5167,International affairs,Saudi Arabia
16,180529,2.93821,International affairs,Saudi Arabia
16,180521,4.01339,International affairs,Saudi Arabia
16,180328,2.77279,International affairs,Saudi Arabia
16,180213,1.45555,International affairs,Saudi Arabia
16,180326,4.18756,International affairs,Saudi Arabia
16,180123,0.83846,International affairs,Saudi Arabia
16,180124,1.46474,International affairs,Saudi Arabia
16,180125,1.3342200000000002,International affairs,Saudi Arabia
16,180126,0.70334,International affairs,Saudi Arabia
16,180127,1.6906599999999998,International affairs,Saudi Arabia
16,180128,1.48934,International affairs,Saudi Arabia
16,180129,2.26424,International affairs,Saudi Arabia
16,180130,2.4830400000000004,International affairs,Saudi Arabia
16,180131,2.29667,International affairs,Saudi Arabia
16,180201,1.44239,International affairs,Saudi Arabia
16,180202,0.92343,International affairs,Saudi Arabia
16,180203,0.68806,International affairs,Saudi Arabia
16,180204,0.46406,International affairs,Saudi Arabia
16,180205,1.19253,International affairs,Saudi Arabia
16,180206,1.90324,International affairs,Saudi Arabia
16,180207,2.21943,International affairs,Saudi Arabia
16,180208,2.29861,International affairs,Saudi Arabia
